,,,,,,
105.202.255.0,105.202.255.255,105.202.0.0,Etisalat,EG,602,3
2401:4900:33be::,2401:4900:33be:ffff:ffff:ffff:ffff:ffff,2401:4900::,AirTel,IN,404,2
2607:fb90:ac1d::,2607:fb90:ac1d:ffff:ffff:ffff:ffff:ffff,2607:fb90:8000::,T-Mobile,US,310,160
2402:6b00:7e09::,2402:6b00:7e09:ffff:ffff:ffff:ffff:ffff,2402:6b00:4000::,au,JP,440,50
2607:fb90:a357::,2607:fb90:a357:ffff:ffff:ffff:ffff:ffff,2607:fb90:8000::,T-Mobile,US,310,160
112.79.224.0,112.79.224.255,112.79.0.0,Vodafone India,IN,404,15
46.114.194.0,46.114.194.255,46.114.0.0,PremiumSIM,DE,262,3
106.133.26.0,106.133.26.255,106.133.0.0,au,JP,440,51
2607:fb90:e6e0::,2607:fb90:e6ef:ffff:ffff:ffff:ffff:ffff,2607:fb90:c000::,T-Mobile,US,310,160
2a00:1fa1:c257::,2a00:1fa1:c257:ffff:ffff:ffff:ffff:ffff,2a00:1fa1:c000::,MTS PJSC,RU,251,1
109.249.185.0,109.249.185.255,109.249.0.0,EE,GB,235,1
2600:380:a394::,2600:380:a395:ffff:ffff:ffff:ffff:ffff,2600:380:8000::,AT&T,US,310,16
102.150.226.0,102.150.226.255,102.150.0.0,Airtel,ZM,645,1
197.177.192.0,197.177.193.255,197.177.0.0,Safaricom,KE,639,1
151.231.106.0,151.231.106.255,151.231.0.0,Sky Broadband,GB,234,57
102.62.209.0,102.62.209.255,102.62.0.0,Etisalat,EG,602,3
31.52.206.0,31.52.206.255,31.52.0.0,BT,GB,234,76
86.115.118.0,86.115.119.255,86.115.0.0,Telia,FI,244,91
2a00:1fa0:adf::,2a00:1fa0:ae0:ffff:ffff:ffff:ffff:ffff,2a00:1fa0::,MTS,RU,250,1
86.115.103.0,86.115.103.255,86.115.0.0,Telia,FI,244,91
95.149.92.0,95.149.92.255,95.149.0.0,T-Mobile UK,GB,234,30
196.97.252.0,196.97.252.255,196.97.0.0,Safaricom,KE,639,2
188.229.248.0,188.229.254.255,188.229.0.0,Syrian%20Telecom,SY,417,9
2401:4900:444f::,2401:4900:444f:ffff:ffff:ffff:ffff:ffff,2401:4900:4000::,AirTel,IN,404,2
2401:4900:3620::,2401:4900:3620:ffff:ffff:ffff:ffff:ffff,2401:4900::,Airtel,US,310,510
2607:fc20:a8fc::,2607:fc20:a8fd:ffff:ffff:ffff:ffff:ffff,2607:fc20:8000::,T-Mobile,US,310,160
105.165.204.0,105.165.205.255,105.165.0.0,Safaricom,KE,639,2
95.147.113.0,95.147.114.255,95.147.0.0,EE,GB,235,1
2001:e60:1066::,2001:e60:1066:ffff:ffff:ffff:ffff:ffff,2001:e60::,Korea Telecom,KR,450,5
160.167.117.0,160.167.117.255,160.167.0.0,IAM,MA,604,1
196.104.223.0,196.104.223.255,196.104.0.0,Safaricom,KE,639,1
78.95.232.0,78.95.234.255,78.95.0.0,SaudiNet,SA,420,1
47.31.140.0,47.31.140.255,47.31.0.0,Vodafone India,IN,404,11
2a02:c7f:de68::,2a02:c7f:de68:ffff:ffff:ffff:ffff:ffff,2a02:c7f:c000::,Sky Broadband,GB,234,57
95.146.139.0,95.146.139.255,95.146.0.0,EE,GB,235,1
190.150.249.0,190.150.249.255,190.150.0.0,movistar,SV,706,4
2607:fb90:17c4::,2607:fb90:17c7:ffff:ffff:ffff:ffff:ffff,2607:fb90::,T-Mobile,US,310,160
2401:4900:32bf::,2401:4900:32bf:ffff:ffff:ffff:ffff:ffff,2401:4900::,Bharti Airtel,IN,470,7
93.137.64.0,93.137.72.255,93.137.0.0,Hrvatski Telekom,HR,219,1
154.108.149.0,154.108.152.255,154.108.0.0,OOREDOO TN,TN,605,3
2600:380:9f96::,2600:380:9f97:ffff:ffff:ffff:ffff:ffff,2600:380:8000::,AT&T,US,310,16
2804:389:d046::,2804:389:d046:ffff:ffff:ffff:ffff:ffff,2804:389:c000::,Claro,BR,724,5
2400:4165:185f::,2400:4165:185f:ffff:ffff:ffff:ffff:ffff,2400:4165::,au,JP,440,50
105.49.6.0,105.49.7.255,105.49.0.0,Safaricom,KE,639,2
196.80.96.0,196.80.127.255,196.80.0.0,IAM,MA,604,1
5.168.242.0,5.168.242.255,5.168.0.0,TIM,IT,222,1
154.155.98.0,154.155.98.255,154.155.0.0,Airtel,KE,639,3
102.63.69.0,102.63.70.255,102.63.0.0,Etisalat,EG,602,3
2.55.32.0,2.55.32.255,2.55.0.0,012 Mobile,IL,425,24
5.109.41.0,5.109.49.255,5.109.0.0,Mobily,SA,420,3
197.16.144.0,197.16.167.255,197.16.0.0,OOREDOO TN,TN,605,3
37.166.52.0,37.166.52.255,37.166.0.0,LycaMobile,FR,208,25
2a02:c7f:d05c::,2a02:c7f:d05c:ffff:ffff:ffff:ffff:ffff,2a02:c7f:c000::,Sky Broadband,GB,234,57
186.185.143.0,186.185.150.255,186.185.0.0,Telefonica Venezolana,VE,734,4
154.152.158.0,154.152.158.255,154.152.0.0,Airtel,KE,639,3
2409:4033:2e95::,2409:4033:2e95:ffff:ffff:ffff:ffff:ffff,2409:4033::,Jio,IN,405,840
2409:4061:218::,2409:4061:218:ffff:ffff:ffff:ffff:ffff,2409:4061::,Jio,IN,405,840
31.64.235.0,31.64.244.255,31.64.0.0,Orange,GB,234,33
106.77.88.0,106.77.89.255,106.77.0.0,IDEA,IN,404,24
2a00:23c7:2085::,2a00:23c7:2085:ffff:ffff:ffff:ffff:ffff,2a00:23c7::,BT,GB,234,76
2401:4900:38f8::,2401:4900:38f8:ffff:ffff:ffff:ffff:ffff,2401:4900::,AirTel,IN,404,2
95.186.100.0,95.186.100.255,95.186.0.0,SaudiNet,SA,420,1
2001:56f:fd4b::,2001:56f:fd4c:ffff:ffff:ffff:ffff:ffff,2001:56f:c000::,Telus,CA,302,221
196.236.117.0,196.236.122.255,196.236.0.0,Orange,TN,605,1
2a02:587:7928::,2a02:587:7928:ffff:ffff:ffff:ffff:ffff,2a02:587:4000::,Cosmote,GR,202,1
2401:4900:2597::,2401:4900:2597:ffff:ffff:ffff:ffff:ffff,2401:4900::,Airtel,US,310,510
31.22.203.0,31.22.203.255,31.22.0.0,UZO,PT,268,6
31.0.3.0,31.0.3.255,31.0.0.0,Plus,PL,260,1
2401:4900:2322::,2401:4900:2322:ffff:ffff:ffff:ffff:ffff,2401:4900::,AirTel,IN,404,2
223.187.179.0,223.187.179.255,223.187.0.0,AirTel,IN,405,52
197.255.230.0,197.255.230.255,197.255.0.0,HURI,KM,654,1
95.144.60.0,95.144.60.255,95.144.0.0,EE,GB,235,1
188.155.160.0,188.155.160.255,188.155.0.0,Sunrise Communications AG,CH,228,2
117.225.4.0,117.225.5.255,117.225.0.0,cellone,IN,404,34
174.192.214.0,174.192.255.255,174.192.0.0,Verizon,US,311,480
223.186.139.0,223.186.139.255,223.186.0.0,AirTel,IN,404,2
37.43.0.0,37.43.0.255,37.43.0.0,Mobily,SA,420,3
105.248.53.0,105.248.61.255,105.248.0.0,Vodacom,ZA,655,1
109.82.161.0,109.82.162.255,109.82.0.0,Mobily,SA,420,3
2409:4002:4d89::,2409:4002:4d8d:ffff:ffff:ffff:ffff:ffff,2409:4002:4000::,Jio,IN,405,840
106.108.0.0,106.108.255.255,106.108.0.0,China Telecom,CN,460,11
240b:12:29c1::,240b:12:29c1:ffff:ffff:ffff:ffff:ffff,240b:12::,NTT docomo,JP,440,10
2001:e60:a725::,2001:e60:a725:ffff:ffff:ffff:ffff:ffff,2001:e60:8000::,Korea Telecom,KR,450,5
240a:2:48c8::,240a:2:48ca:ffff:ffff:ffff:ffff:ffff,240a:2:4000::,NTT docomo,JP,440,10
157.48.94.0,157.48.94.255,157.48.0.0,Jio,IN,405,840
41.81.113.0,41.81.113.255,41.81.0.0,Safaricom,KE,639,1
107.255.127.229,107.255.127.229,107.255.0.0,AT&T Mobility,US,310,410
212.35.172.0,212.35.173.255,212.35.0.0,Rostelecom,RU,250,39
5.108.0.0,5.108.5.255,5.108.0.0,Mobily,SA,420,3
185.48.36.0,185.48.36.255,185.48.0.0,MTS,RU,250,1
2409:4064:250d::,2409:4064:250d:ffff:ffff:ffff:ffff:ffff,2409:4064::,Jio,IN,405,840
109.161.158.0,109.161.160.255,109.161.0.0,zain BH,BH,426,2
105.62.122.0,105.62.124.255,105.62.0.0,Safaricom,KE,639,2
196.232.167.0,196.232.168.255,196.232.0.0,Orange,TN,605,1
167.250.174.0,167.250.174.255,167.250.0.0,Vivo,BR,724,6
2a02:c7f:7caa::,2a02:c7f:7caa:ffff:ffff:ffff:ffff:ffff,2a02:c7f:4000::,Sky Broadband,GB,234,57
2607:fb90:a08f::,2607:fb90:a08f:ffff:ffff:ffff:ffff:ffff,2607:fb90:8000::,T-Mobile,US,310,53
2a02:c7f:6e2d::,2a02:c7f:6e2d:ffff:ffff:ffff:ffff:ffff,2a02:c7f:4000::,Sky Broadband,GB,234,57
2a02:c7f:cb17::,2a02:c7f:cb17:ffff:ffff:ffff:ffff:ffff,2a02:c7f:c000::,Sky Broadband,GB,234,57
2409:4070:2285::,2409:4070:2285:ffff:ffff:ffff:ffff:ffff,2409:4070::,Jio,IN,405,840
2409:4010:2e3f::,2409:4010:2e3f:ffff:ffff:ffff:ffff:ffff,2409:4010::,Jio,IN,405,840
105.34.117.0,105.34.198.255,105.34.0.0,Orange,EG,602,1
174.217.6.0,174.217.6.255,174.217.0.0,Verizon,US,310,4
5.169.91.0,5.169.93.255,5.169.0.0,TIM,IT,222,1
102.62.99.0,102.62.99.255,102.62.0.0,Etisalat,EG,602,3
223.181.4.0,223.181.4.255,223.181.0.0,AirTel,IN,404,2
102.84.0.0,102.84.0.255,102.84.0.0,Airtel,UG,641,1
223.206.248.0,223.206.249.255,223.206.0.0,AIS,TH,520,1
2001:8f8:1d36::,2001:8f8:1d36:ffff:ffff:ffff:ffff:ffff,2001:8f8::,Emirates Telecommunications Corporation,AE,424,2
2a00:1370:8120::,2a00:1370:8120:ffff:ffff:ffff:ffff:ffff,2a00:1370:8000::,Beeline,RU,250,28
2a01:4c8:c20::,2a01:4c8:c2a:ffff:ffff:ffff:ffff:ffff,2a01:4c8::,EE,GB,235,1
105.58.165.0,105.58.172.255,105.58.0.0,Safaricom,KE,639,2
157.40.142.0,157.40.142.255,157.40.0.0,Jio,IN,405,840
106.219.151.0,106.219.151.255,106.219.0.0,AirTel,IN,404,2
191.95.130.0,191.95.130.255,191.95.0.0,Tigo,CO,732,20
187.190.28.0,187.190.29.255,187.190.0.0,Telcel,MX,334,20
2409:4051:2eca::,2409:4051:2eca:ffff:ffff:ffff:ffff:ffff,2409:4051::,Jio,IN,405,840
2401:4900:22a0::,2401:4900:22a1:ffff:ffff:ffff:ffff:ffff,2401:4900::,Airtel,US,310,510
186.44.102.0,186.44.103.255,186.44.0.0,Digicel,TT,374,13
105.165.199.0,105.165.200.255,105.165.0.0,Safaricom,KE,639,1
2804:a54:11::,2804:a54:11:ffff:ffff:ffff:ffff:ffff,2804:a54::,Claro,BR,724,5
2a00:23c7:acc4::,2a00:23c7:acc4:ffff:ffff:ffff:ffff:ffff,2a00:23c7:8000::,BT,GB,234,76
156.182.237.0,156.182.238.255,156.182.0.0,Etisalat,EG,602,3
2607:fc20:ab28::,2607:fc20:ab28:ffff:ffff:ffff:ffff:ffff,2607:fc20:8000::,T-Mobile,US,310,160
102.80.19.0,102.80.19.255,102.80.0.0,Airtel,UG,641,1
176.83.110.0,176.83.114.255,176.83.0.0,Movistar,ES,214,7
2a00:23a8:d00::,2a00:23a8:d00:ffff:ffff:ffff:ffff:ffff,2a00:23a8::,BT,GB,234,76
174.253.136.0,174.253.136.255,174.253.0.0,Verizon,US,310,4
176.16.207.0,176.16.207.255,176.16.0.0,Mobily,SA,420,3
107.255.222.56,107.255.224.180,107.255.0.0,AT&T Mobility,US,310,410
176.18.166.0,176.18.169.255,176.18.0.0,Mobily,SA,420,3
2405:204:21a6::,2405:204:21a6:ffff:ffff:ffff:ffff:ffff,2405:204::,Jio,IN,405,840
203.81.71.0,203.81.71.255,203.81.0.0,MPT,MM,414,1
37.216.3.0,37.216.4.255,37.216.0.0,Mobily,SA,420,3
2601:84:c700::,2601:84:c700:ffff:ffff:ffff:ffff:ffff,2601:84:c000::,Verizon,US,310,4
2a00:1fa0:84ab::,2a00:1fa0:84ab:ffff:ffff:ffff:ffff:ffff,2a00:1fa0:8000::,MTS PJSC,RU,251,1
196.229.233.0,196.229.233.255,196.229.0.0,OOREDOO TN,TN,605,3
2603:9001:f00::,2603:9001:f00:ffff:ffff:ffff:ffff:ffff,2603:9001::,T-Mobile,US,310,53
2804:389:104d::,2804:389:104e:ffff:ffff:ffff:ffff:ffff,2804:389::,Claro,BR,724,5
42.111.126.0,42.111.127.255,42.111.0.0,Vodafone India,IN,404,20
2409:4053:79e::,2409:4053:79e:ffff:ffff:ffff:ffff:ffff,2409:4053::,Jio,IN,405,840
2a00:23c8:a690::,2a00:23c8:a690:ffff:ffff:ffff:ffff:ffff,2a00:23c8:8000::,BT,GB,234,76
196.236.171.0,196.236.172.255,196.236.0.0,Orange,TN,605,1
197.4.110.0,197.4.110.255,197.4.0.0,Orange,TN,605,1
2a02:9b0:8000::,2a02:9b0:8000:ffff:ffff:ffff:ffff:ffff,2a02:9b0:8000::,Mobily,SA,420,3
2600:1700:15d0::,2600:1700:15d0:ffff:ffff:ffff:ffff:ffff,2600:1700::,T-Mobile,US,310,53
97.103.50.0,97.103.50.255,97.103.0.0,Spectrum,US,312,500
2a01:5ec0:7002::,2a01:5ec0:7003:ffff:ffff:ffff:ffff:ffff,2a01:5ec0:4000::,MTN Irancell,IR,432,35
133.159.119.0,133.159.121.255,133.159.0.0,NTT docomo,JP,440,10
90.249.186.0,90.249.186.255,90.249.0.0,Vodafone UK,GB,234,15
102.148.39.0,102.148.40.255,102.148.0.0,Airtel,ZM,645,1
196.226.3.0,196.226.14.255,196.226.0.0,Orange,TN,605,1
94.25.138.80,94.25.138.111,94.25.0.0,Yota,RU,250,11
176.17.38.0,176.17.39.255,176.17.0.0,Mobily,SA,420,3
191.218.214.0,191.218.214.255,191.218.0.0,Oi,BR,724,30
2607:fc20:2b0c::,2607:fc20:2b0c:ffff:ffff:ffff:ffff:ffff,2607:fc20::,T-Mobile,US,310,160
95.145.227.0,95.145.227.255,95.145.0.0,T-Mobile UK,GB,234,30
105.81.25.0,105.81.26.255,105.81.0.0,Etisalat,EG,602,3
109.243.149.0,109.243.149.255,109.243.0.0,Play,PL,260,6
42.72.0.0,42.72.104.255,42.72.0.0,Chunghwa,TW,466,92
101.90.0.0,101.90.255.255,101.90.0.0,China Telecom,CN,460,11
2800:810:480::,2800:810:480:ffff:ffff:ffff:ffff:ffff,2800:810::,Personal,AR,722,34
2605:b100:227::,2605:b100:22d:ffff:ffff:ffff:ffff:ffff,2605:b100::,Bell,CA,302,640
101.101.0.0,101.101.63.255,101.101.0.0,Mobilis,NC,546,1
102.57.253.0,102.57.255.255,102.57.0.0,Etisalat,EG,602,3
2a02:c7f:988b::,2a02:c7f:988b:ffff:ffff:ffff:ffff:ffff,2a02:c7f:8000::,Sky Broadband,GB,234,57
95.144.253.0,95.144.253.255,95.144.0.0,EE,GB,235,1
169.239.99.0,169.239.99.255,169.239.0.0,TC,CF,623,2
191.210.160.0,191.210.191.255,191.210.0.0,Vivo,BR,724,10
2409:4050:2e31::,2409:4050:2e3e:ffff:ffff:ffff:ffff:ffff,2409:4050::,Jio,IN,405,840
189.94.0.0,189.94.255.255,189.94.0.0,Claro,BR,724,5
156.164.221.0,156.164.221.255,156.164.0.0,Etisalat,EG,602,3
106.206.56.0,106.206.56.255,106.206.0.0,AirTel,IN,404,2
112.198.211.0,112.198.211.255,112.198.0.0,Globe,PH,515,2
2401:4900:45b0::,2401:4900:45b1:ffff:ffff:ffff:ffff:ffff,2401:4900:4000::,Airtel,US,310,510
2001:b011:d000::,2001:b011:d000:ffff:ffff:ffff:ffff:ffff,2001:b011:c000::,FarEasTone,TW,466,1
174.244.20.0,174.244.31.255,174.244.0.0,Verizon,US,311,480
2607:fb90:ac1f::,2607:fb90:ac20:ffff:ffff:ffff:ffff:ffff,2607:fb90:8000::,T-Mobile,US,310,160
186.185.62.0,186.185.64.255,186.185.0.0,Telefonica Venezolana,VE,734,4
154.229.45.0,154.229.45.255,154.229.0.0,MTN,UG,641,10
106.66.8.0,106.66.9.255,106.66.0.0,IDEA,IN,404,24
102.6.179.0,102.6.179.255,102.6.0.0,Airtel,KE,639,3
105.88.68.0,105.88.68.255,105.88.0.0,Vodafone,EG,602,2
2804:7f4:c780::,2804:7f4:c780:ffff:ffff:ffff:ffff:ffff,2804:7f4:c000::,Claro,BR,724,5
2001:ee0:5436::,2001:ee0:5436:ffff:ffff:ffff:ffff:ffff,2001:ee0:4000::,MobiFone,VN,452,1
2a00:23c6:5615::,2a00:23c6:5615:ffff:ffff:ffff:ffff:ffff,2a00:23c6:4000::,BT,GB,234,76
2804:14c:d884::,2804:14c:d884:ffff:ffff:ffff:ffff:ffff,2804:14c:c000::,Claro,BR,724,5
67.69.76.0,67.69.76.255,67.69.0.0,Bell,CA,302,640
37.185.135.0,37.185.135.255,37.185.0.0,Skynet Belgium,BE,206,1
2001:4451:b0b::,2001:4451:b0b:ffff:ffff:ffff:ffff:ffff,2001:4451::,Globe,PH,515,2
86.189.153.0,86.189.153.255,86.189.0.0,BT,GB,234,76
166.224.64.0,166.224.191.255,166.224.0.0,U.S. Cellular,US,311,580
47.9.139.0,47.9.140.255,47.9.0.0,Jio,IN,405,871
2.24.82.0,2.24.82.255,2.24.0.0,T-Mobile UK,GB,234,30
2401:4900:1b83::,2401:4900:1b83:ffff:ffff:ffff:ffff:ffff,2401:4900::,Airtel,US,310,510
154.79.164.0,154.79.164.255,154.79.0.0,Airtel,KE,639,3
2a02:8440:5411::,2a02:8440:5413:ffff:ffff:ffff:ffff:ffff,2a02:8440:4000::,SFR,FR,208,8
154.155.190.0,154.155.190.255,154.155.0.0,Airtel,KE,639,3
95.187.184.0,95.187.187.255,95.187.0.0,SaudiNet,SA,420,1
188.146.79.0,188.146.137.255,188.146.0.0,T-Mobile,PL,260,2
204.112.13.0,204.112.13.255,204.112.0.0,MTS,CA,302,655
171.76.166.0,171.76.168.255,171.76.0.0,AirTel,IN,404,2
42.0.4.0,42.0.7.255,42.0.0.0,Robi,BD,470,2
176.248.137.0,176.248.137.255,176.248.0.0,Sky Broadband,GB,234,57
2.75.0.0,2.75.73.255,2.75.0.0,Kcell,KZ,401,2
178.98.227.0,178.98.247.255,178.98.0.0,T-Mobile UK,GB,234,30
196.67.72.0,196.67.72.255,196.67.0.0,IAM,MA,604,1
2409:4063:2305::,2409:4063:2305:ffff:ffff:ffff:ffff:ffff,2409:4063::,Jio,IN,405,840
142.169.193.0,142.169.193.255,142.169.0.0,Telus,CA,302,221
197.8.2.0,197.8.3.255,197.8.0.0,Orange,TN,605,1
197.179.30.0,197.179.31.255,197.179.0.0,Safaricom,KE,639,1
2409:4042:2788::,2409:4042:2789:ffff:ffff:ffff:ffff:ffff,2409:4042::,Jio,IN,405,840
196.50.12.0,196.50.12.255,196.50.0.0,Free,SN,608,2
2.26.51.0,2.26.51.255,2.26.0.0,EE,GB,235,1
2409:4061:88::,2409:4061:88:ffff:ffff:ffff:ffff:ffff,2409:4061::,Jio,IN,405,840
2601:14d:8500::,2601:14d:8500:ffff:ffff:ffff:ffff:ffff,2601:14d:8000::,T-Mobile,US,310,53
106.129.63.0,106.129.63.255,106.129.0.0,au,JP,440,50
157.47.63.0,157.47.63.255,157.47.0.0,Airtel,IN,404,49
102.144.15.0,102.144.15.255,102.144.0.0,Airtel,ZM,645,1
27.97.195.0,27.97.195.255,27.97.0.0,IDEA,IN,404,19
2409:4060:387::,2409:4060:388:ffff:ffff:ffff:ffff:ffff,2409:4060::,Jio,IN,405,840
5.173.68.0,5.173.68.255,5.173.0.0,Play,PL,260,6
102.58.48.0,102.58.49.255,102.58.0.0,Etisalat,EG,602,3
217.42.207.0,217.42.207.255,217.42.0.0,BT,GB,234,76
49.214.0.0,49.214.255.255,49.214.0.0,Taiwan Mobile,TW,466,97
2804:3d7c::,2804:3d7c:0:ffff:ffff:ffff:ffff:ffff,2804:3d7c::,Vivo,BR,724,6
2405:204:8505::,2405:204:8507:ffff:ffff:ffff:ffff:ffff,2405:204:8000::,Jio,IN,405,840
2405:204:2294::,2405:204:2294:ffff:ffff:ffff:ffff:ffff,2405:204::,Jio,IN,405,840
31.127.167.0,31.127.180.255,31.127.0.0,T-Mobile UK,GB,234,30
197.181.215.0,197.181.217.255,197.181.0.0,Safaricom,KE,639,2
37.29.84.0,37.29.84.255,37.29.0.0,MegaFon,RU,250,2
97.102.63.0,97.102.63.255,97.102.0.0,Spectrum,US,312,500
2001:ee0:4da2::,2001:ee0:4da2:ffff:ffff:ffff:ffff:ffff,2001:ee0:4000::,Viettel Mobile,VN,452,4
2803:9800:a444::,2803:9800:a444:ffff:ffff:ffff:ffff:ffff,2803:9800:8000::,Personal,AR,722,34
45.214.121.0,45.214.122.255,45.214.0.0,MTN,ZM,645,2
2603:9000:c905::,2603:9000:c905:ffff:ffff:ffff:ffff:ffff,2603:9000:c000::,T-Mobile,US,310,53
109.56.237.0,109.56.237.255,109.56.0.0,Hi3G Access AB,DK,238,6
2607:fb90:7d5a::,2607:fb90:7d5f:ffff:ffff:ffff:ffff:ffff,2607:fb90:4000::,T-Mobile,US,310,160
2409:4073:18a::,2409:4073:18a:ffff:ffff:ffff:ffff:ffff,2409:4073::,Jio,IN,405,840
2607:fb90:2e7e::,2607:fb90:2e7f:ffff:ffff:ffff:ffff:ffff,2607:fb90::,T-Mobile,US,310,160
105.53.91.0,105.53.96.255,105.53.0.0,Safaricom,KE,639,1
109.154.147.0,109.154.147.255,109.154.0.0,BT,GB,234,76
166.193.88.128,166.193.89.99,166.193.0.0,AT&T Mobility,US,310,410
117.224.0.0,117.224.0.255,117.224.0.0,cellone,IN,404,34
191.247.0.0,191.247.255.255,191.247.0.0,Claro,BR,724,5
2605:8d80:321::,2605:8d80:321:ffff:ffff:ffff:ffff:ffff,2605:8d80::,Rogers Wireless,CA,302,320
196.67.44.0,196.67.44.255,196.67.0.0,IAM,MA,604,1
2607:fb90:dcd::,2607:fb90:dcd:ffff:ffff:ffff:ffff:ffff,2607:fb90::,T-Mobile,US,310,160
2409:4061:78d::,2409:4061:78d:ffff:ffff:ffff:ffff:ffff,2409:4061::,Jio,IN,405,840
81.131.137.0,81.131.137.255,81.131.0.0,BT,GB,234,76
102.26.48.0,102.26.48.255,102.26.0.0,Orange,TN,605,1
37.37.118.0,37.37.123.255,37.37.0.0,zain KW,KW,419,2
2a00:20:2014::,2a00:20:201b:ffff:ffff:ffff:ffff:ffff,2a00:20::,Vodafone,HU,216,70
2401:4900:51d2::,2401:4900:51d2:ffff:ffff:ffff:ffff:ffff,2401:4900:4000::,Airtel,US,310,510
105.129.77.0,105.129.78.255,105.129.0.0,IAM,MA,604,1
2804:214:8404::,2804:214:8404:ffff:ffff:ffff:ffff:ffff,2804:214:8000::,TIM,BR,724,2
2001:268:e81f::,2001:268:e820:ffff:ffff:ffff:ffff:ffff,2001:268:c000::,au,JP,440,50
106.76.228.0,106.76.228.255,106.76.0.0,IDEA,IN,405,70
41.115.44.0,41.115.45.255,41.115.0.0,MTN,ZA,655,10
2607:fc20:e19f::,2607:fc20:e19f:ffff:ffff:ffff:ffff:ffff,2607:fc20:c000::,T-Mobile,US,310,160
2409:4052:783::,2409:4052:783:ffff:ffff:ffff:ffff:ffff,2409:4052::,Jio,IN,405,840
196.100.218.0,196.100.218.255,196.100.0.0,Safaricom,KE,639,1
2607:fb90:888a::,2607:fb90:888f:ffff:ffff:ffff:ffff:ffff,2607:fb90:8000::,T-Mobile,US,310,53
160.157.214.0,160.157.216.255,160.157.0.0,Orange,TN,605,1
83.73.0.0,83.73.255.255,83.73.0.0,Telenor,DK,238,2
2a00:23c8:291f::,2a00:23c8:291f:ffff:ffff:ffff:ffff:ffff,2a00:23c8::,BT,GB,234,76
196.108.203.0,196.108.203.255,196.108.0.0,Safaricom,KE,639,1
2804:43bc:81::,2804:43bc:81:ffff:ffff:ffff:ffff:ffff,2804:43bc::,Claro,BR,724,5
105.250.45.0,105.250.93.255,105.250.0.0,Vodacom,ZA,655,1
95.185.161.0,95.185.161.255,95.185.0.0,SaudiNet,SA,420,1
105.56.71.0,105.56.72.255,105.56.0.0,Safaricom,KE,639,1
37.142.5.0,37.142.6.255,37.142.0.0,HOTnet,IL,425,7
2a00:23c5:6409::,2a00:23c5:6409:ffff:ffff:ffff:ffff:ffff,2a00:23c5:4000::,BT,GB,234,76
154.154.248.0,154.154.248.255,154.154.0.0,Airtel,KE,639,3
190.89.91.0,190.89.91.255,190.89.0.0,Claro,BR,724,5
2409:4065:29e::,2409:4065:29e:ffff:ffff:ffff:ffff:ffff,2409:4065::,Jio,IN,405,840
197.9.236.0,197.9.241.255,197.9.0.0,Tunicell,TN,605,2
2001:56f:fe3d::,2001:56f:fe3f:ffff:ffff:ffff:ffff:ffff,2001:56f:c000::,Telus,CA,302,221
196.78.255.0,196.78.255.255,196.78.0.0,IAM,MA,604,1
174.228.27.0,174.228.63.255,174.228.0.0,Verizon,US,310,4
182.250.250.0,182.250.250.255,182.250.0.0,au,JP,440,50
105.48.75.0,105.48.75.255,105.48.0.0,Safaricom,KE,639,1
2a02:c7f:9234::,2a02:c7f:9234:ffff:ffff:ffff:ffff:ffff,2a02:c7f:8000::,Sky Broadband,GB,234,57
178.50.0.0,178.50.255.255,178.50.0.0,Orange Belgium,BE,206,10
190.63.118.0,190.63.119.255,190.63.0.0,Claro,EC,740,1
86.179.152.0,86.179.154.255,86.179.0.0,BT,GB,234,76
196.236.161.0,196.236.163.255,196.236.0.0,Orange,TN,605,1
105.52.124.0,105.52.129.255,105.52.0.0,Safaricom,KE,639,2
2a00:1370:8131::,2a00:1370:8131:ffff:ffff:ffff:ffff:ffff,2a00:1370:8000::,Yota,RU,250,11
105.62.37.0,105.62.37.255,105.62.0.0,Safaricom,KE,639,1
93.169.41.0,93.169.42.255,93.169.0.0,SaudiNet,SA,420,1
156.178.157.0,156.178.157.255,156.178.0.0,Etisalat,EG,602,3
45.116.124.0,45.116.127.255,45.116.0.0,cellone,IN,404,77
105.182.176.0,105.182.205.255,105.182.0.0,Orange,EG,602,1
78.95.65.0,78.95.66.255,78.95.0.0,Al Jawal (STC ),SA,420,1
62.18.5.0,62.18.5.255,62.18.0.0,TIM,IT,222,1
2405:204:971c::,2405:204:971c:ffff:ffff:ffff:ffff:ffff,2405:204:8000::,Jio,IN,405,840
94.143.76.0,94.143.79.255,94.143.0.0,Vodafone,ES,214,6
84.65.76.0,84.65.76.255,84.65.0.0,Vodafone UK,GB,234,7
2409:4062:2310::,2409:4062:2310:ffff:ffff:ffff:ffff:ffff,2409:4062::,Jio,IN,405,840
196.107.136.0,196.107.136.255,196.107.0.0,Safaricom,KE,639,2
178.168.244.0,178.168.244.255,178.168.0.0,MTS,BY,257,2
93.28.88.0,93.28.88.255,93.28.0.0,SFR,FR,208,8
2a02:c7f:8f03::,2a02:c7f:8f03:ffff:ffff:ffff:ffff:ffff,2a02:c7f:8000::,Sky Broadband,GB,234,57
107.255.221.106,107.255.222.54,107.255.0.0,AT&T Mobility,US,310,410
2804:14d:1c79::,2804:14d:1c7a:ffff:ffff:ffff:ffff:ffff,2804:14d::,Claro,BR,724,5
105.54.126.0,105.54.126.255,105.54.0.0,Safaricom,KE,639,1
166.137.209.149,166.137.209.149,166.137.0.0,AT&T Mobility,US,310,410
